Fuel_Type_Code,Station_Name,Street_Address,Intersection_Directions,City,State,ZIP,Plus4,Station_Phone,Status_Code,Expected_Date,Groups_With_Access_Code,Access_Days_Time,Cards_Accepted,BD_Blends,NG_Fill_Type_Code,NG_PSI,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV_Other_Info,EV_Network,EV_Network_Web,Geocode_Status,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Owner_Type_Code,Federal_Agency_ID,Federal_Agency_Name,Open_Date,Hydrogen_Status_Link,NG_Vehicle _Class,LPG_Primary,E85_Blender_Pump,EV_Connector_Types,Country,Intersection_Directions_(French),Access_Days_Time(French),BD_Blends(French),Groups_With_Access_Code(French),Hydrogen_Is_Retail,Access_Code,Access DetailCode,Federal_Agency_Code,Facility_Type,CNG_Dispenser_Num,CNG_On-Site_Renewable_Source,CNG_Total_Compression_Capacity,CNG_Storage_Capacity,LNG_On-Site_Renewable_Source,E85_Other_Ethanol_Blends,EV_Pricing,EV_Pricing(French),LPG_Nozzle_Types,Hydrogen_Pressures,Hydrogen_Standards,CNG_Fill_Type_Code,CNG_PSI,CNG_Vehicle_Class,LNG_Vehicle_Class,EV_On-Site_Renewable_Source,Restricted_Access,RD_Blends,RD_Blends(French),RD_Blended_with_Biodiesel,RD_Maximum_Biodiesel_Level,NPS_Unit_Name,CNG_Station_Sells_Renewable_Natural_Gas,LNG_Station _Sells _Renewable_Natural_Gas,Maximum_Vehicle_Class,EV_Workplace_Charging,Funding_Sources
ELEC,Surf City Nissan,17331 Beach Blvd,NULL,Huntington Beach,CA,92647,,714-500-6000,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,33.71069,-117.989861,2024-02-12,39903,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Irvine,32 Auto Center Dr,NULL,Irvine,CA,92618,,949-385-6044,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,33.63255,-117.72335,2024-02-12,39904,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Torre Nissan,79125 Highway 111,NULL,La Quinta,CA,92253,,760-777-8999,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,33.70693,-116.28364,2024-02-12,39905,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Downtown Los Angeles,635 W Washington Blvd,NULL,Los Angeles,CA,90015,,213-748-4501,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,34.035168,-118.273229,2024-02-12,39906,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Universal City Nissan,3550 Cahuenga Blvd W,NULL,Los Angeles,CA,90068,,818-769-8100,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,34.133446,-118.356601,2024-02-12,39907,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Razzari Nissan,1675 Auto Center Dr,NULL,Merced,CA,95340,,209-383-0100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,37.30584,-120.50229,2024-02-12,39908,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Mission Hills,11000 Sepulveda Blvd,NULL,Mission Hills,CA,91345,,818-838-4444,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,34.269809,-118.466606,2024-02-12,39910,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Central Valley Nissan,4530 McHenry Ave,NULL,Modesto,CA,95356,,209-526-3320,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,37.705119,-120.99471,2024-02-12,39911,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Metro Nissan of Montclair,9440 Autoplex Dr,NULL,Montclair,CA,91763,,909-625-5575,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,34.082404,-117.694876,2024-02-12,39912,2025-02-12 00:16:32 UTC,P,,,2019-11-08,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Metro Nissan of Redlands,1665 Industrial Park Ave,NULL,Redlands,CA,92374,,909-793-3377,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-8,34.06531,-117.21201,2024-02-12,39913,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Napa Nissan,510 Soscol Ave,NULL,Napa,CA,94559,,707-253-1551,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,38.2927,-122.27752,2024-02-12,39914,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Mossy Nissan,2700 National City Blvd,NULL,National City,CA,91950,,619-474-7011,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.659001,-117.100836,2024-02-12,39915,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Mossy Nissan - Oceanside,3535 College Blvd,NULL,Oceanside,CA,92056,,760-720-9797,E,,Public - Call ahead,Dealership business hours,,,,,,2,3,,Non-Networked,,200-9,33.181953,-117.298334,2024-02-12,39916,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Stadium Nissan,1140 W Katella Ave,NULL,Orange,CA,92867,,714-633-8430,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,33.80819,-117.86507,2024-02-12,39917,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Team Nissan,1801 Auto Center Dr,NULL,Oxnard,CA,93036,,805-485-8787,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,34.22784,-119.15031,2024-02-12,39918,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Antelope Valley Nissan,451 Auto Center Dr,"5th St West and Auto Center Dr; access EVSE via the service drive, located adjacent to the front door",Palmdale,CA,93551,,,E,,Public - Call ahead,24 hours daily; primarily for customer use,,,,,,2,2,,Non-Networked,,200-8,34.5914,-118.1383,2024-02-12,39919,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,North Bay Nissan,1250 Auto Center Dr,NULL,Petaluma,CA,94952,,707-769-7700,E,,Public - Call ahead,Dealership business hours,,,,,,4,1,,Non-Networked,,200-9,38.267202,-122.665068,2024-02-12,39920,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Mossy Nissan - Poway,14100 Poway Rd,NULL,Poway,CA,92064,,858-668-3600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,32.95678,-117.02581,2024-02-12,39921,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Crown Nissan,300 E Cypress Ave,NULL,Redding,CA,96002,,530-223-2177,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,40.571632,-122.36654,2024-02-12,39922,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Hanlees Hilltop Nissan,3277 Auto Plaza,NULL,Richmond,CA,94806,,510-222-4900,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,37.98521,-122.32138,2024-02-12,39925,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Raceway Nissan,6030 Sycamore Canyon Blvd,NULL,Riverside,CA,92507,,951-571-9300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.941878,-117.297603,2024-02-12,39926,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Riverside Nissan,8330 Indiana Ave,NULL,Riverside,CA,92504,,,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,33.925469,-117.419673,2024-02-12,39927,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Future Nissan of Roseville,600 Automall Dr,NULL,Roseville,CA,95661,,,E,,Public - Call ahead,Dealership business hours; 916-969-5700,,,,,,1,1,,Non-Networked,,GPS,38.752198,-121.256452,2024-02-12,39928,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Sacramento,2820 Auburn Blvd,NULL,Sacramento,CA,95821,,,E,,Public - Call ahead,Dealership business hours; 916-488-5400,,,,,,1,1,,Non-Networked,,200-8,38.63114,-121.39648,2024-02-12,39929,2025-02-12 00:16:32 UTC,P,,,2016-06-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,MY Nissan,222 Auto Center Cir,NULL,Salinas,CA,93907,,831-444-8888,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,36.720023,-121.662519,2024-02-12,39930,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Larry H Miller Nissan of San Bernardino,735 Showcase Dr S,NULL,San Bernardino,CA,92408,,,E,,Public - Call ahead,Dealership business hours; contact 909-885-3883 for more information,,,,,,1,1,,Non-Networked,,200-8,34.07141,-117.29807,2024-02-12,39931,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Mossy Nissan - Kearny Mesa,8118 Clairemont Mesa Blvd,NULL,San Diego,CA,92111,,858-565-4411,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,32.833179,-117.147384,2024-02-12,39932,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Premier Nissan,1120 W Capitol Expy,NULL,San Jose,CA,95136,,408-978-1234,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,GPS,37.275144,-121.877656,2024-02-12,39935,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Nissan of San Juan Capistrano,33633 Camino Capistrano,NULL,San Juan Capistrano,CA,92675,,888-718-2419,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,33.47462,-117.67629,2024-02-12,39936,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,San Leandro Nissan,1152 Marina Blvd,NULL,San Leandro,CA,94577,,510-347-4000,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,37.71267,-122.16245,2024-02-12,39937,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Coast Nissan,12150 Los Osos Valley Rd,NULL,San Luis Obispo,CA,93405,,805-543-4423,E,,Public - Call ahead,Dealership business hours,,,,,,4,1,,Non-Networked,,GPS,35.25062,-120.68455,2024-02-12,39938,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Stevens Creek Nissan,4855 Stevens Creek Blvd,Located on the southeast corner of building,Santa Clara,CA,95051,,408-983-5900,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,200-8,37.32349,-121.98788,2024-02-12,39939,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Jim Bone Nissan,1275 Santa Rosa Ave,NULL,Santa Rosa,CA,95404,,707-545-7050,E,,Public - Call ahead,Dealership business hours,,,,,,4,1,,Non-Networked,,200-8,38.42558,-122.71418,2024-02-12,39943,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Cardinale Nissan,1661 Del Monte Blvd,NULL,Seaside,CA,93955,,831-393-0600,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,36.611189,-121.849899,2024-02-12,39944,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Van Nuys,5425 Van Nuys Blvd,NULL,Sherman Oaks,CA,91401,,818-787-8400,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,34.16924,-118.44896,2024-02-12,39945,2025-02-12 00:16:32 UTC,P,,,2014-04-22,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,First Nissan,2325 1st St,NULL,Simi Valley,CA,93065,,805-526-9700,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,34.27735,-118.7796,2024-02-12,39947,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Stockton,3077 E Hammer Ln,NULL,Stockton,CA,95212,,209-956-6500,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,38.02221,-121.27534,2024-02-12,39948,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Temecula Nissan,41895 Motor Car Pkwy,NULL,Temecula,CA,92591,,951-676-6601,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,33.516768,-117.155039,2024-02-12,39949,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Tracy Nissan,3195 N Naglee Rd,NULL,Tracy,CA,95304,,209-820-6000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,37.75990555,-121.4632052,2024-02-12,39951,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Nissan of Tustin,30 Auto Center Dr,NULL,Tustin,CA,92782,,714-669-8282,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.72487,-117.79896,2024-02-12,39952,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Vacaville,671 Orange Dr,NULL,Vacaville,CA,95687,,707-455-4500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,38.381441,-121.941218,2024-02-12,39953,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Vallejo Nissan,3287 Sonoma Blvd,NULL,Vallejo,CA,94590,,707-643-8291,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,38.118088,-122.255493,2024-02-12,39955,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Valley Hi Nissan,15722 Valley Park Ln,NULL,Victorville,CA,92394,,,E,,Public - Call ahead,Dealership business hours; contact 760-241-1700 for more information,,,,,,1,,,Non-Networked,,GPS,34.517883,-117.3219,2024-02-12,39956,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Nissan of Visalia,830 S Ben Maddox Way,NULL,Visalia,CA,93292,,559-734-3333,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,36.32325,-119.27596,2024-02-12,39957,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,West Covina Nissan,205 N Citrus St,NULL,West Covina,CA,91791,,626-732-1000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,34.074227,-117.890899,2024-02-12,39959,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Firkins Nissan,1611 Cortez Rd W,NULL,Bradenton,FL,34207,,941-755-1571,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,27.462023,-82.578036,2024-02-12,39962,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Maus Nissan,937 S Suncoast Blvd,NULL,Homosassa,FL,34448,,352-628-4300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,28.848733,-82.57947,2024-02-12,39963,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Deland Nissan,2600 S Woodland Blvd,NULL,Deland,FL,32720,,386-734-3003,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,28.98366,-81.30046,2024-02-12,39964,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Delray Nissan,2200 S Federal Hwy,NULL,Delray Beach,FL,33483,,561-278-6216,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,26.4351,-80.07297,2024-02-12,39965,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Fort Lauderdale Nissan,1051 S Federal Hwy,NULL,Ft. Lauderdale,FL,33316,,954-527-3400,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,26.109825,-80.137099,2024-02-12,39966,2025-06-09 19:21:51 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Westside Nissan,1726 Cassat Ave,NULL,Jacksonville,FL,32210,,904-389-3621,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,30.28829,-81.73143,2024-02-12,39967,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Fuccillo Nissan,7447 Blanding Blvd,NULL,Jacksonville,FL,32244,,904-270-9954,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,30.212415,-81.736209,2024-02-12,39968,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Rountree-Moore Nissan,4262 W US 90,NULL,Lake City,FL,32055,,386-752-5050,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,30.18082,-82.702224,2024-02-12,39969,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Bill Seidle's Nissan,10500 NW 12th St,NULL,Miami,FL,33172,,305-633-8000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,25.78297,-80.36645,2024-02-12,39970,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Palmetto 57 Nissan,16725 NW 57th Ave,NULL,Miami,FL,33055,,305-626-2600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,25.92605,-80.29188,2024-02-12,39971,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,AutoNation Nissan - Miami,3345 SW 8th St,NULL,Miami,FL,33135,,305-707-0145,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,25.76506,-80.25052,2024-02-12,39972,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,AutoNation Nissan - Kendall,17305 S Dixie Hwy,NULL,Palmetto Bay,FL,33157,,305-259-2600,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,25.609391,-80.348241,2024-02-12,39973,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
